Date,Open,High,Low,Close
2016-01-01,39.45860810542904,40.844294968804356,34.5943718054969,37.260623931884766
2016-02-01,37.270174166051355,39.75485098558882,33.21823567833834,39.18146514892578
2016-02-08,,,,
2016-03-01,39.7100075031438,41.95231992341335,38.37803626710401,39.29795837402344
2016-04-01,38.45469314093459,40.01664286763312,32.67642518132262,33.24179458618164
2016-05-01,33.52927525464758,33.701757437689,29.696261292457784,30.57785415649414
2016-05-02,,,,
2016-06-01,30.695085349159644,32.271164840153396,23.881429864802865,27.20656967163086
2016-07-01,27.15852030439562,35.307999769526184,26.06295426334783,34.116329193115234
2016-08-01,34.154770957104965,35.89422088547229,31.713770752662903,34.88514709472656
2016-08-03,,,,
2016-09-01,35.211258291336684,38.09332029270999,32.676204481039555,35.28837203979492
2016-10-01,35.14377927970643,39.45241175982382,35.018474976475254,39.13432312011719
2016-11-01,39.047581421409845,45.43823847541552,37.823431844027795,44.76350784301758
2016-11-03,,,,
2016-12-01,44.64459419827906,48.935112242801424,44.04546865152007,45.11809539794922
2017-01-01,45.688230766401766,48.316658149331296,42.26741417099315,42.7602424621582
2017-02-01,43.24341248857484,46.43231144321599,42.10313897051091,44.79920959472656
2017-02-09,,,,
2017-03-01,45.315296296202504,46.622746171329936,37.97419729686453,40.9668083190918
2017-04-01,40.995864845042156,45.89638379272074,39.5334542422811,41.2767219543457
2017-05-01,41.41231141664073,47.281316886868254,40.68594951809875,46.884239196777344
2017-05-12,,,,
2017-06-01,47.07254815865806,50.42100851042866,46.59696820798895,48.83898162841797
2017-07-01,49.28544141578943,52.87654372425533,47.29577777401414,48.955448150634766
2017-08-01,49.625147247266376,50.46954044495534,41.414138430264536,43.4232177734375
2017-08-10,,,,
2017-09-01,43.618275405524614,47.265288523375624,41.43979498069109,46.18577575683594
2017-10-01,46.21494080734538,52.26411979445221,45.50498951717595,45.53416442871094
2017-11-01,46.68175671903105,49.754972221303284,44.02673225082808,49.10337448120117
2017-11-10,,,,
2017-12-01,48.411666969830954,52.11540139720726,47.4564945676102,50.71187973022461
2018-01-01,51.004275759006944,57.58327154205292,50.5851690635314,52.9438591003418
2018-02-01,52.631970524238554,54.19143483032685,45.15628316222201,52.87563705444336
2018-02-05,,,,
2018-03-01,52.86990563700325,56.092488759139975,48.87585457382582,50.74104690551758
2018-04-01,50.555504461564894,51.83477391658647,39.696374644246326,41.92288589477539
2018-05-01,41.854529685946545,44.7450888970333,40.4971388812568,42.518577575683594
2018-05-07,,,,
2018-06-01,43.11720123199525,44.06666181207967,36.27522280467668,37.15616226196289
2018-07-01,36.94082641055442,39.99475682438457,34.88529338027191,38.70270919799805
2018-08-01,38.54610133076072,40.17094949205756,35.64877861374511,39.622806549072266
2018-08-06,,,,
2018-09-01,39.56918827483849,43.072709880364414,37.43959832560855,40.56038284301758
2018-10-01,40.63889045848672,40.97255935507696,29.676890671129406,34.42676544189453
2018-11-01,34.64266238490651,39.451418821601685,34.191229146233184,39.41216278076172
2018-11-05,,,,
2018-12-01,39.92442512918129,39.93426810532299,29.11914603280543,31.59904670715332
2019-01-01,30.959384394231257,36.489957515383814,28.35155352257883,35.200801849365234
2019-02-01,35.20080568883057,36.6375723486207,34.216718318454525,35.06303405761719
2019-02-05,,,,
2019-03-01,35.109286633373536,35.48425661098893,29.57350315187941,31.33982276916504
2019-04-01,31.55691087566646,34.77378386941489,31.280616421318605,33.727806091308594
2019-05-01,33.84621810178943,34.43828249772612,26.75134151041567,26.869752883911133
2019-05-07,,,,
2019-06-01,26.838443189404824,33.45898868034178,26.739481003787507,32.271446228027344
2019-07-01,32.795943546366885,34.62673931408461,29.8963621833872,30.193248748779297
2019-08-01,30.11407711081522,30.252623031717594,23.97844453803095,26.036849975585938
2019-08-06,,,,
2019-09-01,25.97947054753705,30.130624807874433,25.770920659850148,26.78388023376465
2019-10-01,26.893121582049766,31.451446268643032,24.340857385097742,29.852556228637695
2019-11-01,30.090899994692975,31.36206744105641,27.647877278462566,28.54166603088379
2019-11-05,,,,
2019-12-01,28.683999363267034,29.700242393494197,26.581767538356768,28.574403762817383
