Date,Open,High,Low,Close
2013-01-01,27.440000534057617,32.5099983215332,27.420000076293945,30.979999542236328
2013-02-01,31.010000228881836,31.020000457763672,26.34000015258789,27.25
2013-03-01,27.049999237060547,28.68000030517578,24.719999313354492,25.579999923706055
2013-04-01,25.6299991607666,28.100000381469727,25.149999618530273,27.770000457763672
2013-05-01,27.850000381469727,29.06999969482422,23.260000228881836,24.350000381469727
2013-06-01,24.270000457763672,25.190000534057617,22.670000076293945,24.8799991607666
2013-07-01,24.969999313354492,38.310001373291016,24.149999618530273,36.79999923706055
2013-08-01,37.29999923706055,42.2599983215332,36.02000045776367,41.290000915527344
2013-09-01,41.84000015258789,51.599998474121094,41.439998626708984,50.22999954223633
2013-10-01,49.970001220703125,54.83000183105469,45.2599983215332,50.209999084472656
2013-11-01,50.849998474121094,52.09000015258789,43.54999923706055,47.0099983215332
2013-12-01,46.900001525878906,58.58000183105469,46.2599983215332,54.650001525878906
2014-01-01,54.83000183105469,63.369998931884766,51.849998474121094,62.56999969482422
2014-02-01,63.029998779296875,71.44000244140625,60.70000076293945,68.45999908447266
2014-03-01,66.95999908447266,72.58999633789062,57.97999954223633,60.2400016784668
2014-04-01,60.459999084472656,63.90999984741211,54.65999984741211,59.779998779296875
2014-05-01,60.43000030517578,64.30000305175781,56.2599983215332,63.29999923706055
2014-06-01,63.22999954223633,68.0,61.790000915527344,67.29000091552734
2014-07-01,67.58000183105469,76.73999786376953,62.209999084472656,72.6500015258789
2014-08-01,72.22000122070312,75.98999786376953,71.55000305175781,74.81999969482422
2014-09-01,75.01000213623047,79.70999908447266,73.06999969482422,79.04000091552734
2014-10-01,78.77999877929688,81.16000366210938,70.31999969482422,74.98999786376953
2014-11-01,75.47000122070312,78.2699966430664,72.51000213623047,77.69999694824219
2014-12-01,77.26000213623047,82.16999816894531,74.4000015258789,78.0199966430664
2015-01-01,78.58000183105469,79.25,73.54000091552734,75.91000366210938
2015-02-01,76.11000061035156,81.37000274658203,73.44999694824219,78.97000122070312
2015-03-01,79.0,86.06999969482422,77.26000213623047,82.22000122070312
2015-04-01,82.5,85.58999633789062,78.31999969482422,78.7699966430664
2015-05-01,79.23999786376953,81.8499984741211,76.79000091552734,79.19000244140625
2015-06-01,79.30000305175781,89.4000015258789,78.66000366210938,85.7699966430664
2015-07-01,86.7699966430664,99.23999786376953,85.2300033569336,94.01000213623047
2015-08-01,93.52999877929688,98.73999786376953,72.0,89.43000030517578
2015-09-01,86.8499984741211,96.48999786376953,85.72000122070312,89.9000015258789
2015-10-01,90.05000305175781,105.12000274658203,88.36000061035156,101.97000122070312
2015-11-01,101.72000122070312,110.6500015258789,100.47000122070312,104.23999786376953
2015-12-01,104.83000183105469,107.91999816894531,101.45999908447266,104.66000366210938
2016-01-01,101.94999694824219,112.83999633789062,89.37000274658203,112.20999908447266
2016-02-01,112.2699966430664,117.58999633789062,96.81999969482422,106.91999816894531
2016-03-01,107.83000183105469,116.98999786376953,104.4000015258789,114.0999984741211
2016-04-01,113.75,120.79000091552734,106.30999755859375,117.58000183105469
2016-05-01,117.83000183105469,121.08000183105469,115.87999725341797,118.80999755859375
2016-06-01,118.5,119.44000244140625,108.2300033569336,114.27999877929688
2016-07-01,114.19999694824219,128.3300018310547,112.97000122070312,123.94000244140625
2016-08-01,123.8499984741211,126.7300033569336,122.06999969482422,126.12000274658203
2016-09-01,126.37999725341797,131.97999572753906,125.5999984741211,128.27000427246094
2016-10-01,128.3800048828125,133.5,126.75,130.99000549316406
2016-11-01,131.41000366210938,131.94000244140625,113.55000305175781,118.41999816894531
2016-12-01,118.37999725341797,122.5,114.0,115.05000305175781
2017-01-01,116.02999877929688,133.13999938964844,115.51000213623047,130.32000732421875
2017-02-01,132.25,137.17999267578125,130.3000030517578,135.5399932861328
2017-03-01,136.47000122070312,142.9499969482422,136.0800018310547,142.0500030517578
2017-04-01,141.92999267578125,151.52999877929688,138.80999755859375,150.25
2017-05-01,151.74000549316406,153.60000610351562,144.4199981689453,151.4600067138672
2017-06-01,151.75,156.5,144.55999755859375,150.97999572753906
2017-07-01,151.72000122070312,175.49000549316406,147.8000030517578,169.25
2017-08-01,169.82000732421875,173.0500030517578,165.0,171.97000122070312
2017-09-01,172.39999389648438,174.0,161.55999755859375,170.8699951171875
2017-10-01,171.38999938964844,180.8000030517578,168.2899932861328,180.05999755859375
2017-11-01,182.36000061035156,184.25,174.0,177.17999267578125
2017-12-01,176.02999877929688,182.27999877929688,169.00999450683594,176.4600067138672
2018-01-01,177.67999267578125,190.66000366210938,175.8000030517578,186.88999938964844
2018-02-01,188.22000122070312,195.32000732421875,167.17999267578125,178.32000732421875
2018-03-01,179.00999450683594,186.10000610351562,149.02000427246094,159.7899932861328
2018-04-01,157.80999755859375,177.10000610351562,150.50999450683594,172.0
2018-05-01,172.0,192.72000122070312,170.22999572753906,191.77999877929688
2018-06-01,193.07000732421875,203.5500030517578,186.42999267578125,194.32000732421875
2018-07-01,193.3699951171875,218.6199951171875,166.55999755859375,172.5800018310547
2018-08-01,173.92999267578125,188.3000030517578,170.27000427246094,175.72999572753906
2018-09-01,173.5,173.88999938964844,158.8699951171875,164.4600067138672
2018-10-01,163.02999877929688,165.8800048828125,139.02999877929688,151.7899932861328
2018-11-01,151.52000427246094,154.1300048828125,126.8499984741211,140.61000061035156
2018-12-01,143.0,147.19000244140625,123.0199966430664,131.08999633789062
2019-01-01,128.99000549316406,171.67999267578125,128.55999755859375,166.69000244140625
2019-02-01,165.83999633789062,172.47000122070312,159.58999633789062,161.4499969482422
2019-03-01,162.60000610351562,174.3000030517578,159.27999877929688,166.69000244140625
2019-04-01,167.8300018310547,198.47999572753906,167.27999877929688,193.39999389648438
2019-05-01,194.77999877929688,196.17999267578125,177.16000366210938,177.47000122070312
2019-06-01,175.0,198.8800048828125,160.83999633789062,193.0
2019-07-01,195.2100067138672,208.66000366210938,191.92999267578125,194.22999572753906
2019-08-01,194.1699981689453,198.47000122070312,176.66000366210938,185.6699981689453
2019-09-01,184.0,193.10000610351562,175.66000366210938,178.0800018310547
2019-10-01,179.14999389648438,198.08999633789062,173.08999633789062,191.64999389648438
2019-11-01,192.85000610351562,203.8000030517578,188.5399932861328,201.63999938964844
2019-12-01,202.1300048828125,208.92999267578125,193.1699981689453,205.25
