Date,High,Low,Open,Close,Volume,Adj Close,Day,Month,Year
2013-01-02,28.18000030517578,27.420000076293945,27.440000534057617,,69846400,28.0,2,1,2013
2013-01-03,28.469999313354492,27.59000015258789,27.8799991607666,-0.22999954223632812,63140600,27.770000457763672,3,1,2013
2013-01-04,28.93000030517578,27.829999923706055,28.010000228881836,0.9899997711181641,72715400,28.760000228881836,4,1,2013
2013-01-07,29.790000915527344,28.649999618530273,28.690000534057617,0.6599998474121094,83781800,29.420000076293945,7,1,2013
2013-01-08,29.600000381469727,28.860000610351562,29.510000228881836,-0.3600006103515625,45871300,29.059999465942383,8,1,2013
2013-01-09,30.600000381469727,29.489999771118164,29.670000076293945,1.5300006866455078,104787700,30.59000015258789,9,1,2013
2013-01-10,31.450000762939453,30.280000686645508,30.600000381469727,0.7099990844726562,95316400,31.299999237060547,10,1,2013
2013-01-11,31.959999084472656,31.100000381469727,31.280000686645508,0.4200000762939453,89598000,31.719999313354492,11,1,2013
2013-01-14,32.209999084472656,30.6200008392334,32.08000183105469,-0.7699985504150391,98892800,30.950000762939453,14,1,2013
2013-01-15,31.709999084472656,29.8799991607666,30.639999389648438,-0.8500003814697266,173242600,30.100000381469727,15,1,2013
2013-01-16,30.350000381469727,29.530000686645508,30.209999084472656,-0.25,75332700,29.850000381469727,16,1,2013
2013-01-17,30.420000076293945,30.030000686645508,30.079999923706055,0.28999900817871094,40256700,30.139999389648438,17,1,2013
2013-01-18,30.440000534057617,29.270000457763672,30.309999465942383,-0.4799995422363281,49631500,29.65999984741211,18,1,2013
2013-01-22,30.889999389648438,29.739999771118164,29.75,1.0699996948242188,55243300,30.729999542236328,22,1,2013
2013-01-23,31.5,30.799999237060547,31.100000381469727,0.09000015258789062,48899800,30.81999969482422,23,1,2013
2013-01-24,31.489999771118164,30.809999465942383,31.270000457763672,0.26000022888183594,43845100,31.079999923706055,24,1,2013
2013-01-25,31.93000030517578,31.1299991607666,31.40999984741211,0.46000099182128906,54363600,31.540000915527344,25,1,2013
2013-01-28,32.5099983215332,31.809999465942383,31.8799991607666,0.9300003051757812,59682500,32.470001220703125,28,1,2013
2013-01-29,32.06999969482422,30.709999084472656,32.0,-1.6800003051757812,72976500,30.790000915527344,29,1,2013
2013-01-30,31.489999771118164,30.8799991607666,30.979999542236328,0.4499988555908203,87682100,31.239999771118164,30,1,2013
2013-01-31,31.469999313354492,28.739999771118164,29.149999618530273,-0.26000022888183594,190744900,30.979999542236328,31,1,2013
2013-02-01,31.020000457763672,29.6299991607666,31.010000228881836,-1.25,85856700,29.729999542236328,1,2,2013
2013-02-04,29.200000762939453,28.010000228881836,29.059999465942383,-1.6199989318847656,92362200,28.110000610351562,4,2,2013
2013-02-05,28.959999084472656,28.040000915527344,28.260000228881836,0.529998779296875,47948200,28.639999389648438,5,2,2013
2013-02-06,29.290000915527344,28.65999984741211,28.739999771118164,0.4099998474121094,38375900,29.049999237060547,6,2,2013
2013-02-07,29.149999618530273,28.270000457763672,29.110000610351562,-0.39999961853027344,34540100,28.649999618530273,7,2,2013
2013-02-08,29.170000076293945,28.510000228881836,28.889999389648438,-0.10000038146972656,37708800,28.549999237060547,8,2,2013
2013-02-11,28.68000030517578,28.040000915527344,28.610000610351562,-0.28999900817871094,37361800,28.260000228881836,11,2,2013
2013-02-12,28.15999984741211,27.100000381469727,27.670000076293945,-0.8899993896484375,93498700,27.3700008392334,12,2,2013
2013-02-13,28.31999969482422,27.309999465942383,27.360000610351562,0.5399990081787109,50164000,27.90999984741211,13,2,2013
2013-02-14,28.6299991607666,28.010000228881836,28.020000457763672,0.5900001525878906,35615800,28.5,14,2,2013
2013-02-15,28.75,28.09000015258789,28.520000457763672,-0.18000030517578125,33109300,28.31999969482422,15,2,2013
2013-02-19,29.079999923706055,28.1200008392334,28.229999542236328,0.6100006103515625,49396400,28.93000030517578,19,2,2013
