Date,High,Low,Open,Close,Volume,Adj Close,Day,Month,Year
2013-01-25,15.199999809265137,14.489999771118164,14.699999809265137,0.3000001907348633,8381900.0,14.11284065246582,25,1,2013
2013-01-28,15.3100004196167,14.850000381469727,15.0,0.05999946594238281,6544500.0,14.169402122497559,28,1,2013
2013-01-29,15.039999961853027,14.199999809265137,14.979999542236328,-0.6099996566772461,10258600.0,13.594332695007324,29,1,2013
2013-01-30,14.510000228881836,14.210000038146973,14.460000038146973,-0.11999988555908203,4873200.0,13.481203079223633,30,1,2013
2013-01-31,14.550000190734863,14.220000267028809,14.279999732971191,-0.020000457763671875,4575800.0,13.462347030639648,31,1,2013
2013-02-01,14.569999694824219,14.020000457763672,14.430000305175781,-0.15999984741210938,5308600.0,13.311511993408203,1,2,2013
2013-02-04,14.420000076293945,13.949999809265137,14.079999923706055,-0.13000011444091797,4441000.0,13.18895435333252,4,2,2013
2013-02-05,14.260000228881836,13.859999656677246,14.130000114440918,0.10000038146972656,4175900.0,13.28322982788086,5,2,2013
2013-02-06,14.579999923706055,14.0600004196167,14.0600004196167,0.4700002670288086,5239800.0,13.726314544677734,6,2,2013
2013-02-07,15.399999618530273,14.630000114440918,14.90999984741211,0.5499992370605469,16835700.0,14.244821548461914,7,2,2013
2013-02-08,15.119999885559082,14.630000114440918,15.069999694824219,-0.3599996566772461,8407500.0,13.905438423156738,8,2,2013
2013-02-11,15.010000228881836,14.260000228881836,14.890000343322754,-0.28999996185302734,8882000.0,13.63204288482666,11,2,2013
2013-02-12,14.510000228881836,14.100000381469727,14.449999809265137,-0.18999958038330078,8126000.0,13.452920913696289,12,2,2013
2013-02-13,14.9399995803833,14.25,14.300000190734863,0.3899993896484375,10259500.0,13.82059097290039,13,2,2013
2013-02-14,14.960000038146973,13.15999984741211,14.9399995803833,-0.6700000762939453,31879900.0,13.18895435333252,14,2,2013
2013-02-15,14.609999656677246,13.930000305175781,13.930000305175781,0.5100002288818359,15628000.0,13.66975212097168,15,2,2013
2013-02-19,14.5600004196167,14.079999923706055,14.329999923706055,-0.23999977111816406,11354400.0,13.44349479675293,19,2,2013
2013-02-20,14.260000228881836,13.149999618530273,14.170000076293945,-0.9300003051757812,14725200.0,12.566744804382324,20,2,2013
2013-02-21,13.949999809265137,12.899999618530273,13.619999885559082,0.039999961853027344,11922100.0,12.604450225830078,21,2,2013
2013-02-22,13.600000381469727,13.210000038146973,13.569999694824219,0.19999980926513672,6071400.0,12.793002128601074,22,2,2013
2013-02-25,13.760000228881836,13.0,13.600000381469727,-0.5499992370605469,7186400.0,12.274495124816895,25,2,2013
2013-02-26,13.420000076293945,12.699999809265137,13.140000343322754,0.23999977111816406,9419000.0,12.500752449035645,26,2,2013
2013-02-27,13.619999885559082,13.180000305175781,13.279999732971191,0.14999961853027344,7390500.0,12.64216423034668,27,2,2013
2013-02-28,13.630000114440918,13.390000343322754,13.489999771118164,0.020000457763671875,6143600.0,12.661019325256348,28,2,2013
2013-03-01,13.949999809265137,13.319999694824219,13.369999885559082,0.17999935150146484,7376800.0,12.830711364746094,1,3,2013
2013-03-04,14.069999694824219,13.470000267028809,13.5,0.28999996185302734,8174800.0,13.104103088378906,4,3,2013
2013-03-05,14.050000190734863,13.710000038146973,14.010000228881836,0.15000057220458984,7676100.0,13.245518684387207,5,3,2013
2013-03-06,14.680000305175781,14.25,14.520000457763672,0.5199995040893555,13243200.0,13.73574447631836,6,3,2013
2013-03-07,14.930000305175781,14.5,14.699999809265137,0.25,9125300.0,13.971426010131836,7,3,2013
2013-03-08,15.199999809265137,14.84000015258789,14.989999771118164,0.10000038146972656,10593700.0,14.065703392028809,8,3,2013
2013-03-11,15.149999618530273,14.710000038146973,14.850000381469727,0.21000003814697266,6961800.0,14.263679504394531,11,3,2013
2013-03-12,15.600000381469727,14.949999809265137,15.140000343322754,0.36999988555908203,8999100.0,14.612491607666016,12,3,2013
2013-03-13,16.200000762939453,15.479999542236328,15.539999961853027,0.4099998474121094,11380000.0,14.999016761779785,13,3,2013
2013-03-14,16.360000610351562,15.930000305175781,15.979999542236328,0.3400001525878906,8383300.0,15.319549560546875,14,3,2013
2013-03-15,16.540000915527344,15.880000114440918,16.450000762939453,-0.2700004577636719,17667700.0,15.065008163452148,15,3,2013
2013-03-18,16.329999923706055,15.710000038146973,15.800000190734863,0.3100013732910156,6514100.0,15.357259750366211,18,3,2013
2013-03-19,16.850000381469727,16.40999984741211,16.479999542236328,0.48999977111816406,11805300.0,15.819205284118652,19,3,2013
2013-03-20,17.329999923706055,16.8700008392334,17.1299991607666,0.4499988555908203,10819800.0,16.243438720703125,20,3,2013
2013-03-21,17.43000030517578,16.8700008392334,17.209999084472656,-0.22999954223632812,10740800.0,16.02660369873047,21,3,2013
2013-03-22,17.290000915527344,16.770000457763672,17.100000381469727,-0.1399993896484375,8545200.0,15.894620895385742,22,3,2013
2013-03-25,17.0,16.350000381469727,16.920000076293945,-0.26000022888183594,8400000.0,15.649504661560059,25,3,2013
2013-03-26,16.84000015258789,16.5,16.670000076293945,-0.09000015258789062,6898500.0,15.564661026000977,26,3,2013
2013-03-27,16.770000457763672,16.329999923706055,16.479999542236328,0.1399993896484375,5537100.0,15.696647644042969,27,3,2013
2013-03-28,17.09000015258789,16.81999969482422,17.0,0.31999969482421875,8324100.0,15.998321533203125,28,3,2013
2013-04-01,17.1299991607666,16.540000915527344,17.020000457763672,-0.2999992370605469,5222300.0,15.715497970581055,1,4,2013
2013-04-02,16.5,15.710000038146973,16.479999542236328,-0.9300003051757812,14595600.0,14.838750839233398,2,4,2013
2013-04-03,15.920000076293945,15.130000114440918,15.819999694824219,-0.21000003814697266,14658300.0,14.640774726867676,3,4,2013
2013-04-04,15.710000038146973,15.119999885559082,15.119999885559082,0.15999984741210938,5520300.0,14.791614532470703,4,4,2013
2013-04-05,15.789999961853027,15.029999732971191,15.170000076293945,0.030000686645507812,5252300.0,14.819897651672363,5,4,2013
2013-04-08,15.970000267028809,15.529999732971191,15.819999694824219,0.11999988555908203,3780700.0,14.933022499084473,8,4,2013
2013-04-09,16.100000381469727,15.670000076293945,16.06999969482422,-0.1400003433227539,4420200.0,14.801041603088379,9,4,2013
2013-04-10,15.979999542236328,15.699999809265137,15.739999771118164,0.07999992370605469,3650600.0,14.876458168029785,10,4,2013
2013-04-11,16.3799991607666,15.75,15.770000457763672,0.4100008010864258,5062200.0,15.262986183166504,11,4,2013
2013-04-12,16.389999389648438,15.949999809265137,16.110000610351562,-0.05000114440917969,3751800.0,15.215846061706543,12,4,2013
2013-04-15,16.389999389648438,15.470000267028809,16.200000762939453,-0.5499992370605469,6243400.0,14.69734001159668,15,4,2013
2013-04-16,16.739999771118164,15.8100004196167,15.960000038146973,0.7800006866455078,10458200.0,15.43267822265625,16,4,2013
2013-04-17,16.549999237060547,15.899999618530273,16.170000076293945,0.14999961853027344,6581900.0,15.574085235595703,17,4,2013
2013-04-18,16.540000915527344,15.949999809265137,16.540000915527344,-0.4200000762939453,7633300.0,15.17813777923584,18,4,2013
2013-04-19,16.239999771118164,15.850000381469727,16.100000381469727,-0.07999992370605469,5762600.0,15.102716445922852,19,4,2013
2013-04-22,16.0,15.5,15.989999771118164,-0.5,9227100.0,14.63134765625,22,4,2013
2013-04-23,16.489999771118164,15.329999923706055,15.329999923706055,0.779998779296875,12302300.0,15.366687774658203,23,4,2013
2013-04-24,16.5,16.0,16.260000228881836,0.15000152587890625,6114400.0,15.508095741271973,24,4,2013
2013-04-25,16.729999542236328,16.190000534057617,16.549999237060547,-0.23000144958496094,5548800.0,15.291265487670898,25,4,2013
2013-04-26,16.729999542236328,16.15999984741211,16.3799991607666,0.37000083923339844,7272100.0,15.640077590942383,26,4,2013
2013-04-29,16.969999313354492,16.559999465942383,16.700000762939453,0.2199993133544922,5436400.0,15.84748649597168,29,4,2013
2013-04-30,17.049999237060547,16.56999969482422,16.799999237060547,0.09000015258789062,3640700.0,15.932332038879395,30,4,2013
2013-05-01,17.170000076293945,16.600000381469727,16.90999984741211,-0.2999992370605469,4943600.0,15.649504661560059,1,5,2013
2013-05-02,16.979999542236328,16.600000381469727,16.719999313354492,0.3400001525878906,4888900.0,15.970041275024414,2,5,2013
2013-05-03,17.190000534057617,16.889999389648438,17.020000457763672,0.07999992370605469,6451900.0,16.045461654663086,3,5,2013
2013-05-06,17.110000610351562,16.90999984741211,17.049999237060547,-0.020000457763671875,3930700.0,16.02660369873047,6,5,2013
2013-05-07,17.149999618530273,16.950000762939453,17.149999618530273,-0.020000457763671875,3157000.0,16.00775146484375,7,5,2013
2013-05-08,17.549999237060547,16.989999771118164,17.010000228881836,0.3600006103515625,6706200.0,16.34713363647461,8,5,2013
2013-05-09,17.860000610351562,17.34000015258789,17.530000686645508,0.03999900817871094,6424000.0,16.384845733642578,9,5,2013
2013-05-10,17.809999465942383,17.40999984741211,17.610000610351562,0.3800010681152344,4248200.0,16.743087768554688,10,5,2013
2013-05-13,17.950000762939453,17.56999969482422,17.739999771118164,-0.04000091552734375,4250900.0,16.70537757873535,13,5,2013
2013-05-14,18.299999237060547,17.799999237060547,17.81999969482422,0.3800010681152344,5989700.0,17.063623428344727,14,5,2013
2013-05-15,18.989999771118164,18.309999465942383,18.3700008392334,0.7099990844726562,8951500.0,17.732961654663086,15,5,2013
2013-05-16,19.520000457763672,18.8799991607666,18.959999084472656,0.3100013732910156,6679300.0,18.025217056274414,16,5,2013
2013-05-17,19.700000762939453,18.75,19.3799991607666,-0.1100006103515625,7540000.0,17.92151641845703,17,5,2013
2013-05-20,19.389999389648438,18.389999389648438,19.049999237060547,-0.4200000762939453,6055000.0,17.525562286376953,20,5,2013
2013-05-21,18.700000762939453,17.649999618530273,18.549999237060547,-0.6399993896484375,10018700.0,16.922210693359375,21,5,2013
2013-05-22,18.43000030517578,17.709999084472656,18.059999465942383,-0.020000457763671875,8662000.0,16.903358459472656,22,5,2013
2013-05-23,18.450000762939453,17.440000534057617,17.479999542236328,0.26000022888183594,7482400.0,17.148466110229492,23,5,2013
2013-05-24,18.420000076293945,17.889999389648438,18.110000610351562,0.019998550415039062,4277800.0,17.167322158813477,24,5,2013
2013-05-28,18.719999313354492,18.049999237060547,18.440000534057617,-0.08999824523925781,4561900.0,17.08247947692871,28,5,2013
2013-05-29,18.149999618530273,17.649999618530273,18.059999465942383,-0.29000091552734375,4216200.0,16.8090763092041,29,5,2013
2013-05-30,18.219999313354492,17.65999984741211,17.920000076293945,-0.15999984741210938,4126600.0,16.65824317932129,30,5,2013
2013-05-31,17.899999618530273,17.549999237060547,17.65999984741211,-0.10000038146972656,3831500.0,16.563966751098633,31,5,2013
2013-06-03,17.899999618530273,17.399999618530273,17.540000915527344,0.15999984741210938,5776800.0,16.714807510375977,3,6,2013
2013-06-04,18.200000762939453,17.559999465942383,17.780000686645508,-0.07999992370605469,4543800.0,16.63939094543457,4,6,2013
2013-06-05,17.6200008392334,16.850000381469727,17.149999618530273,-0.6999988555908203,11852000.0,15.979470252990723,5,6,2013
2013-06-06,17.079999923706055,15.930000305175781,16.920000076293945,-0.3100013732910156,12738600.0,15.687217712402344,6,6,2013
2013-06-07,17.100000381469727,16.649999618530273,16.889999389648438,0.3800010681152344,4030900.0,16.045461654663086,7,6,2013
2013-06-10,17.350000381469727,17.049999237060547,17.09000015258789,0.23999977111816406,4246400.0,16.271717071533203,10,6,2013
2013-06-11,17.260000228881836,16.75,16.940000534057617,-0.3400001525878906,3788700.0,15.951186180114746,11,6,2013
2013-06-12,17.200000762939453,16.649999618530273,16.969999313354492,-0.04000091552734375,3602200.0,15.913474082946777,12,6,2013
2013-06-13,17.06999969482422,16.639999389648438,16.850000381469727,0.13000106811523438,5384700.0,16.036033630371094,13,6,2013
2013-06-14,17.25,16.809999465942383,16.959999084472656,-0.07999992370605469,2572500.0,15.960615158081055,14,6,2013
2013-06-17,17.15999984741211,16.739999771118164,17.020000457763672,0.020000457763671875,2845000.0,15.979470252990723,17,6,2013
2013-06-18,17.31999969482422,16.81999969482422,16.940000534057617,0.26999855041503906,4298600.0,16.234010696411133,18,6,2013
2013-06-19,17.270000457763672,17.0,17.15999984741211,-0.15999984741210938,2382500.0,16.083168029785156,19,6,2013
2013-06-20,17.18000030517578,16.530000686645508,16.729999542236328,-0.3299999237060547,5234200.0,15.772063255310059,20,6,2013
2013-06-21,16.940000534057617,16.049999237060547,16.799999237060547,-0.3899993896484375,6423700.0,15.40439510345459,21,6,2013
2013-06-24,16.139999389648438,15.59000015258789,16.059999465942383,-0.21000099182128906,6691000.0,15.206419944763184,24,6,2013
2013-06-25,16.5,16.15999984741211,16.219999313354492,0.3299999237060547,3399500.0,15.517522811889648,25,6,2013
2013-06-26,16.639999389648438,16.170000076293945,16.5,-0.28999900817871094,3604500.0,15.24413013458252,26,6,2013
2013-06-27,16.34000015258789,16.0,16.290000915527344,0.1399993896484375,3566000.0,15.376114845275879,27,6,2013
2013-06-28,16.549999237060547,16.15999984741211,16.239999771118164,0.1100006103515625,7063900.0,15.479811668395996,28,6,2013
2013-07-01,17.040000915527344,16.479999542236328,16.5,0.37999916076660156,4666900.0,15.838057518005371,1,7,2013
2013-07-02,16.790000915527344,16.360000610351562,16.780000686645508,-0.3699989318847656,4009300.0,15.48924446105957,2,7,2013
2013-07-03,16.799999237060547,16.040000915527344,16.059999465942383,0.31999969482421875,2625800.0,15.790922164916992,3,7,2013
2013-07-05,17.0,16.68000030517578,16.93000030517578,0.09000015258789062,2397200.0,15.87576675415039,5,7,2013
2013-07-08,17.09000015258789,16.850000381469727,16.940000534057617,0.10000038146972656,2671200.0,15.970041275024414,8,7,2013
2013-07-09,17.3799991607666,16.969999313354492,17.010000228881836,0.4200000762939453,4076600.0,16.365991592407227,9,7,2013
2013-07-10,17.479999542236328,17.010000228881836,17.31999969482422,-0.1900005340576172,4289700.0,16.186874389648438,10,7,2013
2013-07-11,17.5,17.270000457763672,17.399999618530273,0.20000076293945312,3153800.0,16.37541961669922,11,7,2013
2013-07-12,17.850000381469727,17.350000381469727,17.360000610351562,0.18999862670898438,3947100.0,16.554536819458008,12,7,2013
2013-07-15,17.829999923706055,17.559999465942383,17.65999984741211,0.20000076293945312,3267000.0,16.743087768554688,15,7,2013
2013-07-16,18.0,17.75,17.860000610351562,0.1900005340576172,3839100.0,16.922210693359375,16,7,2013
2013-07-17,18.469999313354492,17.950000762939453,17.959999084472656,0.5,6291800.0,17.39358139038086,17,7,2013
2013-07-18,18.93000030517578,18.309999465942383,18.700000762939453,-0.030000686645507812,8434200.0,17.36529541015625,18,7,2013
2013-07-19,18.3700008392334,18.0,18.260000228881836,-0.1900005340576172,4122700.0,17.186180114746094,19,7,2013
2013-07-22,18.299999237060547,18.0,18.25,-0.07999992370605469,4705200.0,17.110759735107422,22,7,2013
2013-07-23,18.34000015258789,17.850000381469727,18.329999923706055,-0.10000038146972656,4893700.0,17.016481399536133,23,7,2013
2013-07-24,18.709999084472656,18.219999313354492,18.43000030517578,0.4500007629394531,10792800.0,17.440717697143555,24,7,2013
2013-07-25,18.850000381469727,18.299999237060547,18.489999771118164,0.3299999237060547,9851900.0,17.75182342529297,25,7,2013
2013-07-26,19.110000610351562,18.68000030517578,18.739999771118164,0.26000022888183594,7797700.0,17.996938705444336,26,7,2013
2013-07-29,19.260000228881836,18.93000030517578,19.06999969482422,0.1399993896484375,6462700.0,18.12891960144043,29,7,2013
2013-07-30,19.450000762939453,19.110000610351562,19.329999923706055,-0.029998779296875,6091900.0,18.100631713867188,30,7,2013
2013-07-31,19.489999771118164,19.190000534057617,19.25,0.14999961853027344,9571100.0,18.242050170898438,31,7,2013
2013-08-01,19.59000015258789,19.239999771118164,19.440000534057617,0.029998779296875,7989100.0,18.270326614379883,1,8,2013
2013-08-02,19.389999389648438,18.899999618530273,19.3799991607666,-0.45999908447265625,7382700.0,17.8366641998291,2,8,2013
2013-08-05,19.25,18.899999618530273,18.899999618530273,0.25,4365800.0,18.07235336303711,5,8,2013
2013-08-06,19.200000762939453,18.829999923706055,19.170000076293945,-0.25,3350300.0,17.8366641998291,6,8,2013
2013-08-07,18.979999542236328,18.520000457763672,18.84000015258789,-0.049999237060546875,4318500.0,17.78952980041504,7,8,2013
2013-08-08,19.1299991607666,18.899999618530273,18.989999771118164,0.10999870300292969,4269900.0,17.89323616027832,8,8,2013
2013-08-09,19.079999923706055,18.559999465942383,18.90999984741211,-0.37999916076660156,4720600.0,17.534992218017578,9,8,2013
2013-08-12,18.8799991607666,18.06999969482422,18.489999771118164,0.2199993133544922,4674800.0,17.742399215698242,12,8,2013
2013-08-13,18.950000762939453,16.290000915527344,18.860000610351562,-2.4599990844726562,78591200.0,15.423251152038574,13,8,2013
2013-08-14,16.34000015258789,15.350000381469727,16.049999237060547,-0.1900005340576172,28026200.0,15.24413013458252,14,8,2013
2013-08-15,16.15999984741211,15.649999618530273,15.970000267028809,-0.4499998092651367,10372800.0,14.819897651672363,15,8,2013
2013-08-16,16.420000076293945,15.699999809265137,15.699999809265137,0.28999996185302734,8824700.0,15.093290328979492,16,8,2013
2013-08-19,15.989999771118164,15.619999885559082,15.970000267028809,-0.36999988555908203,6141500.0,14.744476318359375,19,8,2013
2013-08-20,16.209999084472656,15.600000381469727,15.640000343322754,0.15999984741210938,6373900.0,14.89531421661377,20,8,2013
2013-08-21,15.989999771118164,15.75,15.800000190734863,0.010000228881835938,4234300.0,14.904742240905762,21,8,2013
2013-08-22,16.3700008392334,15.899999618530273,15.90999984741211,0.46000003814697266,4770200.0,15.338406562805176,22,8,2013
2013-08-23,16.399999618530273,16.100000381469727,16.299999237060547,-0.1100006103515625,2190400.0,15.234702110290527,23,8,2013
2013-08-26,16.40999984741211,16.030000686645508,16.15999984741211,0.049999237060546875,2808200.0,15.281840324401855,26,8,2013
2013-08-27,16.0,15.329999923706055,15.869999885559082,-0.7399988174438477,6422300.0,14.584211349487305,27,8,2013
2013-08-28,15.529999732971191,15.279999732971191,15.380000114440918,-0.13000011444091797,3613100.0,14.461653709411621,28,8,2013
2013-08-29,16.389999389648438,15.720000267028809,16.030000686645508,0.619999885559082,7645000.0,15.046154975891113,29,8,2013
2013-08-30,16.729999542236328,16.06999969482422,16.100000381469727,0.19999980926513672,7569500.0,15.234702110290527,30,8,2013
2013-09-03,16.639999389648438,16.110000610351562,16.3799991607666,0.22999954223632812,4178200.0,15.451531410217285,3,9,2013
2013-09-04,16.850000381469727,16.440000534057617,16.489999771118164,0.4200000762939453,4839200.0,15.84748649597168,4,9,2013
2013-09-05,17.1299991607666,16.8799991607666,16.950000762939453,0.18000030517578125,3528500.0,16.017181396484375,5,9,2013
2013-09-06,17.200000762939453,16.6200008392334,17.18000030517578,-0.1900005340576172,4512900.0,15.838057518005371,6,9,2013
2013-09-09,17.469999313354492,16.84000015258789,16.860000610351562,0.6700000762939453,5276200.0,16.469697952270508,9,9,2013
2013-09-10,18.18000030517578,17.639999389648438,17.690000534057617,0.6500015258789062,5827000.0,17.08247947692871,10,9,2013
2013-09-11,18.040000915527344,17.309999465942383,18.030000686645508,-0.40000152587890625,6391100.0,16.70537757873535,11,9,2013
2013-09-12,17.950000762939453,17.549999237060547,17.690000534057617,-0.09000015258789062,3475500.0,16.620532989501953,12,9,2013
2013-09-13,18.030000686645508,17.709999084472656,17.709999084472656,0.24000167846679688,2590600.0,16.84679412841797,13,9,2013
2013-09-16,18.40999984741211,17.969999313354492,18.15999984741211,0.1999988555908203,5691300.0,17.035341262817383,16,9,2013
2013-09-17,18.81999969482422,18.5,18.56999969482422,0.6499996185302734,5634500.0,17.64811897277832,17,9,2013
2013-09-18,18.799999237060547,18.469999313354492,18.68000030517578,-0.03999900817871094,4482400.0,17.61040687561035,18,9,2013
2013-09-19,19.1299991607666,18.610000610351562,18.670000076293945,0.28999900817871094,5189900.0,17.883811950683594,19,9,2013
2013-09-20,19.209999084472656,18.829999923706055,18.940000534057617,-0.07999992370605469,4989100.0,17.808385848999023,20,9,2013
2013-09-23,19.0,18.540000915527344,18.889999389648438,-0.029998779296875,3354400.0,17.780101776123047,23,9,2013
2013-09-24,19.280000686645508,18.68000030517578,18.790000915527344,0.12999916076660156,5610900.0,17.902660369873047,24,9,2013
2013-09-25,19.389999389648438,18.799999237060547,19.1299991607666,0.1900005340576172,3519500.0,18.0817813873291,25,9,2013
2013-09-26,19.479999542236328,19.100000381469727,19.170000076293945,0.28999900817871094,3301300.0,18.355173110961914,26,9,2013
2013-09-27,19.350000381469727,18.770000457763672,19.09000015258789,-0.3899993896484375,4223100.0,17.98750877380371,27,9,2013
2013-09-30,19.219999313354492,18.040000915527344,18.34000015258789,-0.12000083923339844,4364300.0,17.874374389648438,30,9,2013
2013-10-01,19.850000381469727,18.979999542236328,18.979999542236328,0.7300014495849609,7630300.0,18.56258201599121,1,10,2013
2013-10-02,20.100000381469727,19.739999771118164,20.0,0.14999961853027344,5555100.0,18.703990936279297,2,10,2013
2013-10-03,20.5,19.670000076293945,20.0,0.6399993896484375,7886500.0,19.30734634399414,3,10,2013
2013-10-04,20.75,20.309999465942383,20.309999465942383,0.05000114440917969,6492900.0,19.354480743408203,4,10,2013
2013-10-07,20.770000457763672,20.299999237060547,20.40999984741211,-0.1400012969970703,3837200.0,19.222496032714844,7,10,2013
2013-10-08,20.43000030517578,19.920000076293945,20.31999969482422,-0.3699989318847656,4188900.0,18.873682022094727,8,10,2013
2013-10-09,20.270000457763672,19.770000457763672,20.079999923706055,0.03999900817871094,3358000.0,18.911396026611328,9,10,2013
2013-10-10,20.649999618530273,20.270000457763672,20.350000381469727,0.4400005340576172,3372000.0,19.326196670532227,10,10,2013
2013-10-11,20.729999542236328,20.420000076293945,20.5,0.2199993133544922,3503300.0,19.533597946166992,11,10,2013
2013-10-14,20.670000076293945,20.260000228881836,20.520000457763672,-0.1399993896484375,3066400.0,19.4016170501709,14,10,2013
2013-10-15,20.829999923706055,20.31999969482422,20.639999389648438,-0.07999992370605469,3089000.0,19.326196670532227,15,10,2013
2013-10-16,20.729999542236328,20.450000762939453,20.56999969482422,0.12000083923339844,3478800.0,19.439334869384766,16,10,2013
2013-10-17,21.059999465942383,20.639999389648438,20.719999313354492,0.37999916076660156,4487000.0,19.79756736755371,17,10,2013
2013-10-18,21.350000381469727,20.81999969482422,21.229999542236328,0.1399993896484375,3676600.0,19.92955207824707,18,10,2013
2013-10-21,21.34000015258789,21.06999969482422,21.229999542236328,0.07999992370605469,2104100.0,20.004972457885742,21,10,2013
2013-10-22,21.989999771118164,21.34000015258789,21.530000686645508,0.7300014495849609,5208400.0,20.69317054748535,22,10,2013
2013-10-23,22.09000015258789,21.309999465942383,21.81999969482422,-0.5500011444091797,5540000.0,20.174667358398438,23,10,2013
2013-10-24,23.15999984741211,21.81999969482422,22.079999923706055,1.2700004577636719,9779400.0,21.371952056884766,24,10,2013
2013-10-25,23.079999923706055,21.649999618530273,22.760000228881836,-0.5200004577636719,9907100.0,20.8817195892334,25,10,2013
2013-10-28,22.6299991607666,21.8799991607666,22.239999771118164,-0.1399993896484375,4642800.0,20.749738693237305,28,10,2013
2013-10-29,22.790000915527344,22.06999969482422,22.760000228881836,0.3600006103515625,5769000.0,21.089126586914062,29,10,2013
2013-10-30,22.989999771118164,21.81999969482422,22.3799991607666,0.20999908447265625,13157000.0,21.2871036529541,30,10,2013
2013-10-31,22.860000610351562,21.969999313354492,22.600000381469727,-0.6100006103515625,6029300.0,20.71202850341797,31,10,2013
2013-11-01,22.469999313354492,21.600000381469727,22.040000915527344,0.470001220703125,7190700.0,21.155118942260742,1,11,2013
2013-11-04,23.899999618530273,22.56999969482422,22.600000381469727,0.26999855041503906,19962000.0,21.409658432006836,4,11,2013
2013-11-05,22.8799991607666,22.329999923706055,22.75,-0.029998779296875,7127300.0,21.38137435913086,5,11,2013
2013-11-06,23.260000228881836,21.899999618530273,23.260000228881836,-0.2800006866455078,8827100.0,21.117412567138672,6,11,2013
2013-11-07,22.790000915527344,21.950000762939453,22.530000686645508,-0.31999969482421875,6393200.0,20.815731048583984,7,11,2013
2013-11-08,23.229999542236328,22.1200008392334,22.15999984741211,1.1299991607666016,8462000.0,21.881031036376953,8,11,2013
2013-11-11,23.450000762939453,23.059999465942383,23.25,0.060001373291015625,3508100.0,21.937591552734375,11,11,2013
2013-11-12,25.489999771118164,22.5,23.260000228881836,0.25,40091800.0,22.173280715942383,12,11,2013
2013-11-13,24.299999237060547,23.1299991607666,24.219999313354492,-0.21000099182128906,20087200.0,21.975303649902344,13,11,2013
2013-11-14,23.799999237060547,23.3799991607666,23.790000915527344,0.35000038146972656,12641900.0,22.305265426635742,14,11,2013
2013-11-15,24.049999237060547,23.31999969482422,23.729999542236328,0.22999954223632812,13660700.0,22.522090911865234,15,11,2013
2013-11-18,24.809999465942383,24.040000915527344,24.219999313354492,0.5100002288818359,10080800.0,23.002887725830078,18,11,2013
2013-11-19,24.799999237060547,24.079999923706055,24.549999237060547,-0.1700000762939453,14087400.0,22.84262466430664,19,11,2013
2013-11-20,24.420000076293945,23.90999984741211,24.290000915527344,-0.1700000762939453,11182500.0,22.68235969543457,20,11,2013
2013-11-21,24.239999771118164,23.780000686645508,24.06999969482422,-0.06999969482421875,9920500.0,22.616365432739258,21,11,2013
2013-11-22,24.559999465942383,23.899999618530273,24.200000762939453,0.2800006866455078,12430500.0,22.880334854125977,22,11,2013
2013-11-25,24.530000686645508,24.0,24.450000762939453,-0.030000686645507812,9436600.0,22.852052688598633,25,11,2013
2013-11-26,24.239999771118164,23.700000762939453,24.170000076293945,-0.43000030517578125,10785200.0,22.446672439575195,26,11,2013
2013-11-27,24.18000030517578,23.6299991607666,23.920000076293945,0.1700000762939453,14261600.0,22.606935501098633,27,11,2013
